5,Makes taxes almost enjoyable. Ease of use was great.
5,Not as pricey as Norton with every bit of the security
1,If you run this on a Mac thru Parallels the fonts are difficult to read and the upper nav bar is superimposed on itself and difficult to click on. Quicken does not provide support for this program running on Parallels.
2,was on another computer was not impressed
2,"After using the free version I opted to purchase. The only difference is the removal of the Wondershare watermark. The most serious defect in the system is audio aligned with video. No matter what I tried the audio was out of sync. I emailed Wondershare a couple of times and they answered saying the audio would be in sync with the video at burning the DVD. Did not happen. The only way audio was almost right with video is when I made no transitions etc. It also takes over 90 minutes to burn a 50 minute DVD. Lastly the software does frequently crash? Freeze? After a few crashes I would save every time I made an adjustment. The crashes seemed to coincide with the moving about on the time line.  I would recommend Wondershare if you want to dabble with editing and adding audio to a photo slide show, and to get a feel for video editing and then move up if it is something you enjoy. I have moved on. Also read their guarantee it is not so consumer friendly. I just chalked it up to a $30 loss and lesson."
3,I have my mortgage in Quicken and it did not migrate to the upgrade correctly.  It mysteriously added a balloon payment where there is none.
3,"I have been using Turbotax for years. I recently found out that I need to file an amended return for 2011 because TurboTax never asked me about the sales tax/state tax deduction option! I over paid last year and now I am owed a refund.<br /><br />What is this deduction? I live in a state (Florida) which does not have an income tax. In such states, you have the option to take a sales tax deduction instead. This can be a huge savings. Turbo Tax never prompted me about this topic. And its error checking never noticed that I had not taken advantage of this critical deduction!<br /><br />I thought this deduction had expired. But if someone else hadn't told me about it, I never would have known. Now I need to file an amended return. The feds owe me $875!"
5,"AWSOME. IT CLENED OUT AN EXTRA 1.7GIGS OF SPACE FOR ME. YAHOOOO, MORE VINTAGE PC GAMES!"
2,"Not the product I intended to pick up, and there's no refund option. I was in a hurry and purchased the wrong product."
4,"Gracious. I think some folks are simply biased against TurboTax. It's software. You have to do your homework to ensure it will run on your Mac. I've used this product on the Mac since 2005 (CD version up until 2011, when I started buying the downloadable version from Amazon) and have had no issues. I always make sure my Mac is up-to-date with Apple updates. I also usually wait until at least January before buying TurboTax (allows for bug fixes and updates to be issued before I buy, price often drops too...got this copy for $39.99 today).<br /><br />I just bought, downloaded, and installed (drag-n-drop install, easy) in 5 minutes. This digital version didn't have any updates waiting for me, unlike the CD version that ages as it sits in the box. The state downloadable forms weren't available yet, but that's understood. The app imported my 2011 TurboTax file without issue. It's just too early to get started on taxes yet.<br /><br />I have a 2008 iMac 24\\"" 2.8 GHz Core 2 Duo, running Mac OS X 10.7.5 (Lion) and with 4 GB RAM. TurboTax 2012 runs without a hiccup.<br /><br />Four stars for now, since I haven't fully reviewed the entire app. I will update this review if any issues occur. If no updates, then you know I'm doing okay."
2,"That new world of online software doesn't run as smooth as advertised. Instead of delivering the software, you download a downloader -- that worked without a hitch. Now you start that downloader -- but there the problems start. Some internal error (&#34;NTWK_413&#34;) about product ID not found. Amazon support repeated the content of the FAQ section : disable all network firewalls & filters, Antivirus etc -- no luck and the company's web-proxy I cannot disable ==&#62; $21, no software yet.  2nd attempt -- now from home. Finally the downloader can download the installer, no NTWK_413 error. That's progress.  Maybe the office-proxy is to blame, but the download from Amazon went thru yet the download by Amazon's downloader didn't. It would have been easier if they send the correct file in the first place. The bad surprise -- the installer isn't for the ULTIMATE edition, only the deLuxe edition (without State). But I ordered the bundle. And sure enough when it starts the big pop-up invites me to order the state edition. Option 1) directs me to a page and pay another $15 Option 2) asks for a customer ID & password Option 3) is helpful -- if you had a backup copy of the state filing download. The installation also demands, I update my Internet Explorer -- why doesn't it recognize my Chrome & Firefox. Why need IE at all ? Running TAXACT it says &#34;deLuxe&#34; -- not ULTIMATE. And despite all the &#34;cloud&#34; promising up-to-date software, the version I received was outdated and required another update for the federal return (still can't run the state return)  By comparison -- when you buy the CD, you get a license key, enter that and that quickly grants you access to the state return. No hassle with that. .  UPDATE #1 Finally I got all the pieces I need -- but it required the use of a friends laptop and his iNet connection. something about the software upsets the firewalls or proxies. His fully unprotected PC was able to download the software and during installation, it recognized the included state return. Now I have copied all the files and can head home and try to install them.  Never had such issues with the physical CDs ..."
5,"Best tax software available...excellent price from Amazon with a prime discount.  Since we all have to do our taxes, we might as well use the best."
1,"Amazon's down-loader wouldn't work. Amazon tried to force me to deal with Intuit to get a refund so that I could go buy it for the same price on CD at Staples. Wasted a lot of time. AMAZON: IF YOUR DOWNLOADER WON&#34;T DOWNLOAD IT IS YOUR RESPONSIBILITY TO REFUND THE MONEY rather than forcing me to deal with Intuit or process a charge-back on my card. This is your branded downloader, not Intuit's."
5,"The presentation of the MS Office on Mac platform is practical and well presented. Also, it has a user friendly interface."
3,The Federal return worked well.  I was disappointed that there was a $20 charge to file the Connecticut return.  Last year I purchased the BASIC edition for $10 less and got the same product.
4,"This system is flexible, and allows complete automation or not.  It will tell you if other applications have updates as well.  The paid version includes lots of other functions I didn't try.  I've had no problems with the program or with my system.  I also use other programs as well to keep my system running smoothly."
2,"I updated Quicken mostly due to the fact I had to in order to continue downloading information from my bank account. In the past password problems with no source for help have created major problems.  I have not used the new version a lot so can say little about it.  When things are okay why change things - like where is\\""reconcile\\""?"
4,"I was surprised by the deletion of Schd D, and appalled by the flimsy excuse that this somehow had to be done to give online users a seamless experience. However, now that Intuit has fixed the issue, I can once again recommend TurboTax Deluxe as the comprehensive solution to the increasingly difficult tax season. For the &#34;average Joe&#34; with a job, kids, house, property taxes, mutual fund, etc., it works well. Not perfect...the help needs work...but good enough. Recommended."
4,This download has worked great for me.  It updated itself with no problems and imported all of my old info.  Very user friendly and easy to work with.
2,Interferes with modem and internet
3,I have yet to finish the return and am a bit nervous that the additional &#34;descriptions&#34; that I need to include in my return will not be accepted digitally.  I would have liked to know upfront: 1) the cost of using a credit card at the time of filing but it appears that one can only find that out at the time of finalizing the return 2) adviadvantages of entering information individually rather than have the program enter it based on the &#34;interview&#34;  This #2 issue made it necessary for me to &#34;chat&#34; on line with a program sp;ecialist who really didn't give me an answer.
4,very good
5,"I hated that I needed it for work, just wanted to use numbers, but in the end my boss prevailed.  Works as it did on my PC."
2,Having paid QuickBooks many years for the Payroll add on (about $400 for two employees) we switched to purchasing the software for $249 from Amazon (this was done at the kind suggestion of a QuickBooks tech person because we did not know that this other option existed). We could not get it activated however since our old license number seemed to be embedded in the program. Spent over an hour on the phone with a QuickBooks tech where SHE had to activate the software giving some weak excuse for why we could not do it. I also think I discovered that when payroll is activated it is just about impossible to run QuickBooks off a flash drive (it worked fine without Payroll).<br /><br />All in all I was not pleased with the process to activate. The software for what it is works fine but you have to ask yourself ' Why do I have to pay anything extra to get the basic payroll process to work in a program (QuickBooks) I already purchased'.
5,"On my opinion it is the best free Antivirus program on the market today. Every day updates. Protects your email, internet surfing, downloads and much more. Remind for software updates. And all that for FREE! What can be better?"
4,"This application provides all necessary protection for email and application upgrades & scanning of updates.<br />This product provides the final check for bugs, malware."
3,Screen offers help to click below.  No link?..  It's not seamless and a little daunting.  Familiar actions are in unfamiliar places.  Many crashes and glitches.  Hopefully it will improve with updates
2,"I find Kaspersky Pure 3.0 to be over protective. Maybe I don't know how to set it correctly but, it blocked my  g mail? I tried to lower the settings and screw around with it until I uninstalled it."
5,Liked how it pulled in last year's data. My mother in law died during year and program made filing her return easy. Wife died during year and program made filing return easy and answered all my questions. Filed late March then early April got a K-1 form that I was not expecting. Had to file amended return and program made it easy. Have used TurboTax for many years. First time I have had &#34;unusual&#34; situations come up. Done with federal and state. Yeh!<br /><br />John Ason
1,killed my laptop
1,"This is one botched piece of software. There was an Arizona update tonight. Yay! Sounds like they finally fixed the problem of correctly transposing the numbers from Federal Schedule A to Arizona Schedule A. Nope. Not a chance. This company is fully aware there's a major problem with the Arizona module. They either don't know how to fix it, or they refuse to fix it. How do I know there are numerical errors in H&R Block's software this year? I ran the exact same tax return on 4 other major tax software providers.<br /><br />Again.......the sad reality is that Arizona is broken. Block either doesn't know how to, or won't fix it.<br /><br />Block appears to be inept. For that reason, I strongly recommend you save yourself time, $$$, and lots of grief. Don't buy this useless piece of garbage. It's that simple.<br /><br />H&R Block doesn't give a rat's ass about correcting the inability of the program to accurately transpose info from Federal Schedule A to Arizona Schedule A. It's currently screwed up, and has been for many weeks now. H&R Block has repeatedly been informed there's a serious issue with Arizona.<br /><br />They're fully aware of a major problem here, yet have chosen to ineptly ignore the issue, and pretend nobody will notice or call them on it. I'm calling H&R Block on the issue right now. Get your stuff together fast, H&R Block. Why would anyone want to use tax software that spits out erroneous numbers and costs them (the consumers) tax refund $$$ they deserve. H&R Block's position of sticking their head in the sand and pretending a problem doesn't exist is one of the stupidest corporate stances I've ever seen. Reminds me of \\""New Coke\\""."
2,"The issue here was that only one key (rather than the three I expected) comes with the purchase. With Office 365 for University, I got a much better deal: 2 licenses (you can deactivate and activate them on new computers via office.com as often as you want to) for either Mac or Windows for 4 years. 20GB of SkyDrive storage and 60 minutes of international calls to landlines."
4,"Did everything I wanted it to do, very easy to follow the instructions."
3,"Used TurboTax for the past several years, pretty consistent but could not get the included one state tax to download free. It wanted  another $19.95 so I just mailed my state tax for the cost of a stamp plus the inconvenience of manual entry. I'll reconsider TurboTax vs H.R. Block next year."
4,"I have purchased Quicken for many years and have always enjoyed trouble free performance.<br />The 2015 Quicken seems to have a printing problem, for me for sure.  When I try to print a bank account for a recent month or quarter, all columns are correct except the payment column.  All payment values are totally incorrect.  For example, all payments may be 99.00 except for some that would be 187,105,379.64 or 99,352,675.40 and other super high entries.<br />What is wrong with this print out and how can I fix it?"
3,Good program but high CPU usage.
1,"Does not handle new security updates to Windows 8.1,  locks up system and internet access running CPU at 99.9%.  Had to uninstall and delete from system after one year of use on two computers.  Problem is a known issue based on other tech site comments.  Save your money!"
2,"For years I have complained to Intuit about the mishandling of downloads from brokerages and they have not yet fixed that problem.  I felt that I was blackmailed into purchasing an update that was of no use to me, because they said that after April 30 the 2010 version would no longer function in downloading financial institution data.  Now that Intuit no longer has major competition, they don't seem interested in fixing the real problems with the program, only in maximizing income."
1,I have been totally perplexed regarding the downloading of this software.  In numerous attempts to download I have been unsuccessful and feel that I am due a refund!
4,"This is a pretty decent program with just a few things that I found less than perfect.  The downloaded Program version has a file with a basic step by step PDF that can get you through how to do many of the basics, which I found helpful.  The problem was there are a number of references to the full hard copy manual that a user should refer to when more information is needed to complete a step in the design, but because of the downloaded format, there is no full version of the manual. Some steps in the basic how to manual skip starting menus to reach a list of commands and one is left to trial and error in finding a particular command that may be buried in a sub-menu. Over time, most issues can be figured out and I am growing to like the program more.  (It certainly is not AutoCAD in terms of power, but it does not cost what AutoCAD does and has many streamlined functions that you would otherwise have to build in AutoCAD).  NO regrets in buying the program."
4,"Used Turbo Tax since it's inception, but changed for '14, due to their greed and stupidity.  H&R Block preferable and somewhat easier to use.  Will continue to use H&R Block software in the future, unless they blunder as badly as Turbo Tax did in 2014.  Lots of competition in this field - and most do a good job."
3,First time I bought Norton from Amazon.  It was rather difficult to get it on my computer as I had to take off the expired version.  I needed help from my son-in-law who is tech savvy and it took him several hours. I like Norton but next time I think I will buy from Norton direct when they have a sale.
4,Being a W2 guy this is the best way to go.<br />Very easy to use - nice refund !<br />Save a trip to the store with easy download
4,Much improved over the 2014 version.
2,This product works great at preventing viruses because it won't let you on the internet. It's firewall system keeps me offline. Every time I turn on my computer I have to spend 5 minutes messing with it to get online. I think I'm going to uninstall it and move on.
5,"Very cost effective product , good customer service.<br /><br />Paul R. Cribb<br />ME GREETINGS LLC"
2,"I bought this program thinking I would have my taxes done quickly.  The information was easy enough to fill out, but I am still waiting for my state form to be available.  It said it would be available on a certain day, well that day came and went. Now the availability date is week later.  Everyone I work with has already received their return already and I don't understand the hold up."
4,"Saved a lot of money by buying from Amazon instead of direct from Intuit when my previous version was no longer supported. Pro 2014 functions well and other than some cosmetic changes and more automatic upgrades seems little different.<br /><br />If I was starting from scratch with a new business, I have not found any program I would use instead of this one.  Pro 2014 continues to function well for my small business, with me doing my own payroll and tax forms (mostly printed complete by QB14) and it was no big hassle to upgrade with the downloaded software via Amazon.<br /><br />Intuit could easily have the software also print NC state forms, but doesn't provide this except as a premium charged service, and I just do those few forms from the Wage Report in the program. If these were included, I would give em all 5 stars.<br /><br />I needed a little support during the upgrade and had the usual difficulties with Intuit (language barriers and noisy call center and VOIP connection) so I went to Amazon and was up and running in about 15 minutes."
3,Better than many others I have used and more comprehensive. very good for the price.
4,"I do my taxes and my children's, and I use this every year.  Works well for us, I recommend it."
2,"I downloaded this software for the express purpose of being able to play blu-ray disks on my new external blu-ray disk burner.  After installing it, the first blu-ray disk I tried to play failed, with this message: &#34;Cyberlink PowerDVD is unable to play this media because a digital video output (DVI,HDMI) is required for playback.&#34;  My HP computer and monitor aren't THAT ancient, but there's no HDMI connection on the computer, only the monitor.  So the software is useless to me, because I already have blu-ray burning software."
2,"What can you say about something that's free!  What I can say about their tech support is that I came away thinking that the first person was USELESS...So He said  I needed to talk to an engineer, when I asked for a quote as to How Much His Help would be I was told $400.00. This is the same kind of SCAM all these Indian techs are involved in. Oh! I can't help you so fork over the Dollars, and maybe the other guy can fix you Ha !"
2,No 12 month budget capability!  Seriously?  I have been a user of Quicken for Windows for many years.  I recently went to mac route and one of the first products I bought was Quicken for Mac.  The most important feature to me - the ability to set up annual budgets - is not available in the Mac version.  Ridiculous!
1,The product is no good because it does not have the necessary forms attached.  Also it types in off line.
1,"I emailed Intuit about this but no response.  If you need a program that you can use, don't use anything from Intuit.  They do not provide support once you purchase their product."
3,FYI ~~~I had issues installing the software.  It kept saying it wouldn't run on my computer so my solution was to close out my AOL browser and open Internet Explorer and it downloaded and installed just fine.
3,I really don't know how to rate this product as I (mistakenly) clicked on the iBank5 downloaded product and I got a &#34;HELPER&#34; and I couldn't stop it. It only had a continue button and no way to pause or come back later. It was nearly  midnight and it wouldn't let me go and come back tomorrow. All I could do is force it to quit. The following morning I tried to figure out how to work the installation and the &#34;HELPER&#34; wouldn't come back and I had no way of knowing what to do. I therefore went to Quicken for my iMac and I did get that to work.
4,"Good product, but I downloaded the version for XP on my older PC and it's much more user friendly."
2,"I use Quicken only to download Schwab transactions and to keep a bank record.  I resent having to buy a new program about every 3 years as they no longer support the the old one.  I had a great deal of trouble making the new one work with Schwab, but finally managed with their help after a long session twice with their reps.  So I do not like the new version as the old one worked fine for me.  Don't like the way passwords have to be entered at all.  I am not a happy customer."
5,"I've used H&R Block for 5 years now but I've never purchased the software online like this before. I bought it through amazon, downloaded the software and simply used it as I have before. The price was unbeatable! The difference between using the downloaded software and using the program straight from the H&R Block website is that if you use the website, it will store your personal information and automatically upload it from year to year. That is helpful because you only have to make minor changes in your taxes from year to year, unless you have major changes in your life that have different tax implications that is. Using the program, I had to re-enter my personal information again but that was certainly not a deal breaker.<br /><br />Great Product. I like H&R Block. I'd prefer to use the website to file rather than download the program onto my computer but since amazon had a great deal on this product, the $ savings outweighed the minor difference. My taxes were still filed the same and I was confident we got all the deductions we qualified for. 5 STARS!"
2,I have been a loyal Quicken user for around 20 years. Recently installed Quicken Premier 2015 on my Vista Desktop.<br />The program often stops working when I move the cursor via the mouse. Also sometimes while I am working in Quicken one of the  Quicken windows seems to refresh itself for no apparent reason which is very irritating. I wish I had waited longer (more bug fixes) before installing it.
4,"I have been using H&R Tax Cut for years. They've changed the name but the product is still the same. What I like most about this tax software is that it is easy to retrieve data from last year's return so you don't have to re-enter a lot of information that is the same. The steps walk you through every aspect of your taxes making sure you don't miss a thing. If you have some options, like whether to file jointly or separately, you can easily do multiple returns and compare results, or just make a simple change on the one return and note how it affects the refund. Although I never use this feature, you can download some information from the internet and it goes directly into the proper location on your return. The only reason I gave it 4 stars instead of 5 is that it costs more than the free TaxAct that is available online. But I don't want to put my information out there so I don't use TaxAct. Even with the most basic version of At Home you can do every personal tax situation, including capital gains, farm, self employment, and you can file up to five efile returns for free. What I don't understand is H&R sends me their deluxe version, not once, but twice, and thinks I will pay more than double what the basic version costs at Amazon. I should have waited a few weeks because the price has come down since I bought mine."
3,"I love TurboTax.  I love the download.  Wish the item title had been a little clearer.  Yes, you get Federal E-File... but you do NOT get State.  You must pay an additional fee to have your State return e-filed.  Will remember that for 2013."
3,Not sure I would buy it if I were not upgrading an earlier version. This software does limit you quite a bit but for simple one-man-band accounting it does work.
3,"The software works well if you input everything manually. None of the bank downloads work on any of the Quicken or Quickbooks programs. There are so many errors that you spend less time if you do it all manually. I have been experiencing this for years and thought it was only my problem. But when you talk to other people they all have the same experience. Miscategorized transactions and most annoying, it creates temporary accounts that you cannot edit."
4,"I upgraded from the 2013 version because it no longer supported importing banking records. Unfortunately, it still will not. I have to go to the bank site and download my statements to the software. Had I known this was going to happen I never would have upgraded."
3,"I have used Quicken consistently since the very first version. Other than going to business software, there is no other product with all the features of Quicken regardless of version. I  NEED to have download ability from my banks as I have several accounts. I grudgingly use Quicken. I say this because I feel a few years ago Intuit's quality control went out the window. They have repeatedly put out very buggy software and have had to push out multiple updates in a short period of time. Top that off with the transaction download process being buggy. You'll get accurate transactions and all, PROVIDED it decides to work at all. Intuit's resolution to it? Wait a few days or create a new account in Intuit? REALLY?? How about fix your software for once?  And be prepared for the download function to become VERY buggy and pretty much break about the time a new version comes out. Intuit won't admit they do this, but I can guarantee you, it has happened consistently the past 4 years.  All that said, it is feature rich and worth considering if you need the features including the crappy download system."
3,For the most part the product is ok. But it took sometime to download it. I was replacing last years version and it was unusually difficult to install it. My guess is that Symantec does it on purpose to block amazon costumers.
3,"I've been a user of Intuit's quicken software for at least 12 years if not more. I upgrade every 2 to 3 years in the hopes that some of the bugs will be fixed. I've seen lots and lots of bugs. I occasionally get database corruption, and several times it's been so bad as to be unrecoverable so I had to start over with my finances, and lose continuity of history! The interactive response during online updates is terrible. But this release seems to be a little better. Interactive response is improved. Updates are faster. So far it's looking better than previous releases, and this is the first time in my experience one of Intuit's quicken software updates has improved my experience."
1,SCAM  it is NOT a full version. It is a trail.  Even though it says it is a 1 pc 1 year.  it is NOT.  LIARS!
1,Dont Waste your time
1,Does not work like a credit card (even if you have balance there are many things in the app store you will not be able to buy) and cannot be used on internationally registered Windows PCs. Better off continuing to just ignore the Windows Store altogether. I can't imagine it'll be around much longer anyway.
4,"I just purchased this product. It does not come with a disc. Immediately after purchasing you will receive a product key code. When you go to your Amazon software library it will give you a link to click on to download the temporary free trial version or go on their website to download the free trial version. After downloading the software, you can click on the K icon to open it and at the bottom right corner you will see where it says &#34;expires in 30 days&#34; or less...depending on how long you waited. Click on that and you will see a code at the top of the page, click the x to erase it and then it will give you prompts to enter you name and place of purchase, then finally your key code to activate the software for 365 days. When you are done it should say expires in 365 days at the bottom right corner. I had to go through tech support to figure out where to enter my keycode."
5,What do I do without organizing my medical expenses on Quicken?<br />Easy to weigh medical expenses versa reimbursements to see what is left for tax deductions<br />I also watch my credit card purchases in Quicken to detect unauthorized deduction.<br />A great help.
3,"My late December install on a Win7 system was without incident. Compared to Q2010 the interface is more attractive but otherwise my long standing routine is unchanged. I thought the iOS integration would be useful but so far I haven't found a compelling reason to use it. Been using Q since Win 3.1 was latest and greatest. Probably about 2004 I realized the yearly &#34;upgrade&#34; brought, at best, incremental improvements. Now I'm on a 3 year cycle when support for transaction downloads ends. This version does nothing to make me rethink that strategy."
2,"I downloaded the trial to see how it worked. Was very disappointed when all my work was saved, but only three minutes of it. So I bought the program figuring it was good enough, well and now it just freezes !"
2,"The program is does allow  to import musica from I tune, to create slide show"
4,"I've been using Turbo-Tax for 10 plus years. It really simplifies the tasks and mostly keeps you out of trouble.<br /><br />My only complaint is the error checker doesn't provide much detail. For example, \\""invalid date\\"". That doesn't tell me much. I couldn't get past it even though the date was correct. Added an hour to preparing the return.<br /><br />When entering stock sales, it could not find history if a stock had merged with another company. I had to make manual entries.<br /><br />I had a more complex return this year, so I had problems I have never had before."
4,I only gave it four stars because after all it is taxes.<br />The program works great and it was easy to download and get started. Amazons price was also very good.
3,"In terms of computing power this has made little to know difference in system performance, which is great. It also found one virus so far, so its doing its job it seems. The biggest problem is the customer support is iffy, and on my MBPR with up to date OS, it has a bit of a problem with phishing website filter. It wont allow you to force your way to a website. It gives you the warning, but if you hit proceed, the way it computes the web address is funky. It adds wrong stings in and takes you to one of those wrong address sites. and the only way to get around it is to disable that feature in the program, then remove the extension from your web browser, then restart your browser, which is a pain. When i explained this problem to CS multiple times, they simply allowed the website that i was having a problem with instead of fixing the problem."
2,"starts slow, looses the data file when backing up to a thumb drive (occasionally). Can recover by reloading the hard drive file.  All in All there really is no reason to upgrade. I might add that Intuit bought Money Counts from Parsons years ago which was a much better product than this product when it comes to creating reports and keeping track of your investments.  Why they did not incorporate those features in Quicken is a puzzlement."
5,Norton Security meets my expectation.
3,Bought this 9 months ago to upgrade. Still tweeking it. I don't dare start the app on the phone yet.
5,works as advertised who could ask for more ? wanted a program like this for a long time thanks to who ever made it
3,It is good but Norton still contacts me to renew an old subscription. They need to update theie information instead of relying automatically on sending messages.
5,Great product already has proved useful!
2,"required software upgrade, then another call to tech support for another fix.  Turbotax is losing its edge big time"
1,"I completed this entire program in less than two hours.   You can learn numbers, colors, and other basic words online for free, but that is all this program really offers. Don't waste your money on this program. You'll be extremely disappointed and no better prepared for a trip to Burma (Myanmar) or any future classes in Burmese."
1,Another free download that comes with lots and lots of pop-ups to drive you crazy while your on the internet.  I would not recommend this product unless you like the annoying pop-ups
1,The customer service farmed out to India is bad news. The product did not protect against the hijacking of the Google search sites. I did not renew and do not see any difference.
1,"this program is the biggest POS I've seen in an upgrade of personal financial tracking and banking software.  this company is actually GOING BACKWARDS in system stability, ease of use, and worse...data transfer.  I've been working for 2 months to get my accounts corrected and current with the corruption the upgrade inserted in my files.  if you start fresh, you'll probably be okay, but for old version users...DO NOT UPGRADE TO THIS GARBAGE!!!!"
1,"I've been a Quicken user for years, but each of the last few versions has been worse than the previous. Among the problems with the 2014 version is the requirement to set up and use Intuit's &#34;password vault&#34; before I can access and download my bank statement, a step that used to simply require use of my own password with my bank. This is a problem because the program can't remember my &#34;vault&#34; user name and password from previous sessions, and resetting it is a lengthy process that took me multiple attempts and over an hour's time with Intuit's automated system. There is no customer support via either e-mail or phone - merely an online forum where you can try to find &#34;solutions&#34; posted by other users.<br /><br />If you're shopping for a program to make it easy to manage and balance your checkbook, look elsewhere!"
1,Do NOT purchase this product.  Has fewer functions than prior versions.  Downloaded two days ago.  Opened it once.  Has crashed ever since.  Have been unable to open.  Repeat.  DO NOT purchase.  (Will now try to get a refund from Amazon)  I paid $74.00 for this product on September 30.  Now I see they just lowered to $55.00  Why?    What's going on here??
1,purchased Deluxe without knowing that Intuit completely crippled the 2014 Deluxe version. Worse greedy corporate strategy to nickel and dime loyal customer!!!! Time to switch to alternative!<br /><br />ADVICE TO INTUIT: Restore the original feature sets!!
5,Easy to use and much smarter than I am!
3,Not good for non-mainstream items. Good for general use.
2,"For the discounted price it is a good tool to have for songwriters when it works right, but It wasn't working like it should have been and after playing tag email with the company for over one month's time, I got tired of feeling like I was making a wasted effort trying to get the problem solved and then getting the run-a-round for it in the process, and finally just called Amazon and made them aware of the situation; I really wanted the program to work because I need it as a songwriting tool; So far the mobile IOS app seems to be working ok. We'll see; Time will tell;"
2,Too many steps just to download this software.
1,"I attempted to move from Quicken Essentials to this version for two days. Syncing with the mobile app crashed and completely corrupted the data file. I started importing my data all over again only to have it crash again only this time I couldn't even load the program far enough to start importing again.<br /><br />This is a known issue which Intuit support was not able to solve, but I did find a solution posted by users who experienced the same problem. Show all hidden files and manually delete the hidden data file to start fresh. Next time you start the software it will create a whole new data file and you can go from there. Rather than importing my history I started by syncing with my financial institutions. It crashed and corrupted the data file.<br /><br />Quicken Essentials may be lacking a lot of features, but at least it functions. I am currently looking into other software options to drop Intuit entirely, but so far I have yet to find one that I like.<br /><br />By the way, Intuit has a money back guarantee, even if purchased as a download from Amazon. I took advantage of it."
1,"This product is a mediocre update to previous releases.  After a few years, Intuit forces you to upgrade, but gives you little in return.  This product is no exception.  It is not that there is not plenty to improve. The interface is quirky and the program is really little more than patchwork of updates on top of an aging core.  To make matters worse, it is loaded with obnoxious advertisements for other services you can purchase at high mark-up from Intuit.<br /><br />This product is an impediment to small business.  If you have another alternative, us it.  And NEVER buy Intuit add-ons. They are always available more cheaply elsewhere."
2,"After using Quicken for several years, I find that bank is difficult to get used to. I tried using it for three months and finally got so frustrated with it I deleted it from my system.If you can get used to it it would probably be a good program to use. trying to reconcile accounts is very confusing for me. Just gave up."
2,"Free account from mint.com can do same thing Quicken do fore free, I bought it and I am using Mint now"
1,I have used TurboTax for years but this year I purchased H&R Block.  Just to register my dislike for them forcing people to purchase a more expensive product.  I would have accepted a small price increase but now I would not use it again just for the principle.
4,Great Deal and I didn't even have to leave the house to get it.  Downloaded it and started to use it.  Very happy with it.  Would order again next year.
3,"Tried everything and could not get installed. Windows XP sp3. Still waiting for response, hopefully from someone without an accent that is difficult to understand."
5,"I did not want to be stuck with a monthly payment to the cloud, so this works for me.  A valuable update from PS CS3."
3,"I have had a myriad of problems with this product. So much so that I have abandoned the software and purchased Toast 11. The software is hit or miss. Sometimes it works, sometimes not. Tech support is a nightmare. You have to tweet them on Twitter which is useless because of Twitter's message length limitation or you have to create an account on their website, submit a &#34;ticket&#34; of the problem. The Tech support does not read your complaints carefully, because they offer canned responses that are almost word-for-word quotes from the support articles you get from the product FAQs online.  I have written very detailed complaints of what solutions of I have tried to get their software to work. They will simply offer a canned solution that I have already done and detailed in my complaint. This is happens almost every time I have tried to get help from them--they do not read my complaint and only offer canned solutions that you can get from the FAQ. Or they suggest you try another software product BUT they only give you the trial version which does not do all of the things of the purchased version, so what help is that? You end up very frustrated because their Tech Support talks in circles. I don't believe these people know the software product very well but are trained to continuously give canned responses instead of actually reading what the problem is and offering an actual solution that works.<br /><br />Problems I had with this software: When I tried to burn a DVD, it kept stalling at 49%. So I tried to create an ISO file and that kept stalling at 89%. Tech support could not offer any solution other than for me other than to try another one of their software packages. They gave me the link, however--IT IS ONLY A TRIAL VERSION, so I would have to pay more money to these people to get a software that may  or may not work as well. Also--try downloading DVD creators from Aimersoft and Aieesoft. It's the exact same software as Wondershare!! The look and even the features are exactly the same as Wondershare's which leads me to believe all these companies are owned by the same people. And all these softwares will have the same problems as well.  Don't buy any Wondershare products unless you want to end up frustrated and $39.00 poorer.<br /><br />UPDATE: I am eligible for free updates, and Wondershare has made good attempts to improve the software and fix the bugs. I find now I can make DVDs a bit easier with this software, though it is still slow. One caveat is to not go over the amount the DVD can hold. Supposedly this software will compress the data if it's more than the disc's capacity, but that feature does not work. I ended up with coasters. With each upgrade, this software has improved to the point where I use it fairly regularly. Sometimes the DVDs play with pixelations, so it's not quite there yet.exactly the same as Wondershare's which leads me to believe all these companies are owned by the same people. And all these softwares will have the same problems as well.  Don't buy any Wondershare products unless you want to end up frustrated and $39.00 poorer.  UPDATE: I am eligible for free updates, and Wondershare has made good attempts to improve the software and fix the bugs. I find now I can make DVDs a bit easier with this software, though it is still slow. One caveat is to not go over the amount the DVD can hold. Supposedly this software will compress the data if it's more than the disc's capacity, but that feature does not work. I ended up with coasters. With each upgrade, this software has improved to the point where I use it fairly regularly. Sometimes the DVDs play with pixelations, so it's not quite there yet."
1,"I really do not like down loads.  BUT this was an emergency because I cannot operate the disc drive!  (Had to fix it yet.)  BUT, unfortunately, IT DID NOT WORK!  That's why I don't like downloads!  :("
1,"This program did not find the viruses that were for sure in my computer, and the popups were VERY frequent and frustratingly pointless. Only used free trial, but I would never pay for this horrible product. Stick with the big names at least they will not waste your money."
2,I have used Turbo Tax for years The 2014 version is a mess!! One example: the program asked for the date I died. I could not correct it.
4,I have used other antivirus program before and have found Norton to work best of all. I would gladly recommend it to all my friends.
4,I have a little trouble using this program.  I continue to work with it.  The embellishments and backgrounds are wonderful.  There is a lot of extra perks on this program that enhance your scrapbook pages.  I personally use these for card rather than scrap-booking.
