,review_id,sentiment,label_id,input_ids,review_body,date
2563,5282,1,2,"[0, 100, 657, 42, 3588, 4, 5, 5933, 16, 372, 8, 5, 3588, 95, 2653, 372, 4, 5, 1468, 16, 6087, 22288, 36, 5488, 939, 657, 43, 8, 5, 39328, 473, 422, 10, 29826, 739, 1437, 53, 19, 5, 146, 9, 5, 3588, 4, 939, 64, 2217, 2408, 8, 202, 3568, 5, 3588, 4, 157, 156, 8, 5, 14893, 11, 124, 32, 2422, 11962, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I love this dress. the length is great and the dress just feels great. the material is raw silk (which i love) and the sizing does run a tad large  but with the make of the dress. i can lose weight and still wear the dress. well made and the buttons in back are super cute.,2021-04-23T00:33:35Z
2564,13606,1,2,"[0, 713, 299, 16, 98, 3041, 219, 8, 34, 10, 372, 2564, 328, 939, 64, 192, 2498, 24, 3739, 9, 430, 1319, 4, 24, 115, 2299, 28, 7001, 62, 50, 7001, 159, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",This top is so flowy and has a great fit! i can see wearing it lots of different ways. it could definitely be dressed up or dressed down.,2021-04-23T00:33:35Z
2565,9340,0,1,"[0, 100, 657, 42, 3588, 8, 2162, 24, 11, 5, 1400, 11, 5, 8978, 1437, 396, 667, 24, 15, 25, 939, 2333, 3568, 10, 316, 11, 42, 1518, 4, 1437, 5, 81, 12, 36220, 16, 2721, 1437, 959, 5, 223, 12, 9996, 1588, 16, 182, 3229, 8, 16, 4100, 156, 13, 103, 65, 54, 34, 117, 11044, 23, 70, 4, 1437, 939, 524, 98, 5074, 8, 524, 2811, 3357, 24, 50, 769, 12, 1090, 5577, 5, 9215, 11, 103, 169, 98, 14, 24, 10698, 4, 1437, 45, 686, 99, 7, 109, 4, 218, 75, 236, 7, 29573, 5, 3195, 23358, 30, 2498, 402, 430, 12213, 1437, 53, 24, 16, 98, 11708, 47, 240, 402, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I love this dress and bought it in the store in the orange  without trying it on as i usually wear a 12 in this brand.  the over-dress is beautiful  however the under-slip is very tight and is apparently made for some one who has no bust at all.  i am so sad and am considering returning it or re-sewing the slip in some way so that it fits.  not sure what to do. don't want to spoil the color combo by wearing something different underneath  but it is so sheer you need something.,2021-04-23T00:33:35Z
2566,5063,0,1,"[0, 243, 18, 10, 182, 1256, 299, 4, 10, 410, 3229, 11, 760, 23, 5, 11044, 4, 939, 437, 1311, 24, 155, 2690, 142, 5, 10199, 16, 182, 2342, 38755, 8, 1326, 6162, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",It's a very pretty top. a little tight in front at the bust. i'm giving it 3 stars because the fabric is very flimsy and looks cheap.,2021-04-23T00:33:35Z
2567,19311,-1,0,"[0, 713, 2496, 16, 235, 62, 127, 18743, 8, 939, 21, 2283, 7, 1325, 24, 4, 959, 1437, 24, 16, 3640, 81, 18288, 4, 939, 2740, 5, 1104, 8, 5, 1468, 16, 7174, 8, 192, 12, 11672, 4, 5, 650, 21, 190, 10, 828, 929, 219, 36, 245, 108, 406, 113, 1437, 9680, 29882, 1437, 2107, 16134, 322, 164, 124, 9574, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","This style is right up my alley and i was excited to receive it. however  it is seriously overpriced. i ordered the white and the material is thin and see-through. the small was even a bit roomy (5'7""  140lbs  32dd). going back unfortunately.",2021-04-23T00:33:35Z
2568,13906,0,1,"[0, 100, 657, 1055, 25416, 1437, 657, 5, 5933, 1437, 740, 20734, 12, 20020, 8, 8089, 1437, 959, 939, 303, 5, 5718, 7, 28, 828, 55, 11577, 11, 621, 1437, 61, 939, 6640, 4, 939, 437, 45, 686, 939, 40, 489, 42, 142, 24, 2551, 7, 28, 10, 828, 350, 7174, 13, 127, 5840, 4, 939, 74, 36811, 582, 10, 828, 55, 13, 10, 33997, 31329, 23204, 734, 939, 429, 11071, 42, 65, 23, 10, 1392, 425, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I love cashmere  love the length  cowl-neck and colors  however i found the yellow to be bit more vibrant in person  which i liked. i'm not sure i will keep this because it seemed to be a bit too thin for my taste. i would gladly pay a bit more for a thicker ply sweater... i might justify this one at a sale price.,2021-04-23T00:33:35Z
2569,2932,-1,0,"[0, 35703, 829, 42, 11, 5, 7107, 452, 8, 21, 182, 5779, 4, 939, 524, 7358, 11, 5, 3023, 29, 36, 245, 108, 306, 113, 1437, 8017, 29882, 322, 5, 8089, 32, 203, 55, 11577, 14, 2343, 11, 5, 18803, 111, 5, 2272, 16, 10, 4520, 7321, 13861, 2272, 1437, 5, 1275, 16, 203, 55, 1275, 87, 18309, 20585, 1437, 4753, 4, 8, 24, 18, 10, 23204, 9540, 328, 13, 5, 425, 939, 21, 4804, 24, 7, 28, 9321, 8, 723, 1318, 4, 939, 218, 75, 2980, 14, 24, 40, 28, 3279, 1437, 53, 64, 75, 11071, 5, 425, 4, 24, 18, 164, 124, 7, 5, 1400, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","Finally received this in the mail today and was very disappointed. i am swimming in the xs (5'4""  110lbs). the colors are much more vibrant that shown in the pics - the green is a bright kelly green  the red is much more red than rust colored  etc. and it's a sweater coat! for the price i was expecting it to be lined and higher quality. i don't doubt that it will be warm  but can't justify the price. it's going back to the store.",2021-04-23T00:33:35Z
2570,611,-1,0,"[0, 100, 657, 6215, 8, 1064, 11, 657, 25, 1010, 25, 939, 794, 42, 3588, 804, 4, 145, 195, 108, 698, 113, 939, 657, 10, 1318, 19220, 118, 3588, 8, 42, 65, 222, 45, 17534, 4, 959, 1437, 145, 195, 108, 698, 113, 67, 839, 5, 299, 23204, 37829, 2323, 162, 169, 765, 4, 24, 1326, 10861, 4, 939, 67, 802, 14, 42, 21, 182, 2016, 13, 10, 19220, 118, 3588, 8, 115, 45, 4744, 2498, 24, 11, 1812, 3093, 1650, 4, 9574, 71, 2445, 98, 251, 13, 24, 18, 5237, 42, 16, 164, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","I love retailer and fell in love as soon as i saw this dress online. being 5'10"" i love a quality maxi dress and this one did not disappoint. however  being 5'10"" also means the top sweater overlay hits me way short. it looks ridiculous. i also thought that this was very heavy for a maxi dress and could not imagine wearing it in 80 degree weather. unfortunately after waiting so long for it's arrival this is going back.",2021-04-23T00:33:35Z
2571,10431,0,1,"[0, 43670, 3215, 1836, 316, 1437, 24, 10698, 53, 16427, 10, 5262, 828, 11, 5, 1084, 22580, 4, 67, 169, 350, 251, 1437, 2323, 874, 127, 15145, 4, 5, 3588, 16, 2721, 35, 17766, 909, 3195, 1437, 2579, 10199, 1437, 372, 5397, 4, 24, 18, 67, 5, 761, 9, 3588, 14, 531, 2564, 157, 7, 356, 205, 4, 939, 56, 7, 671, 4318, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Ordered size 12  it fits but pulls a tiny bit in the midsection. also way too long  hits below my knees. the dress is beautiful: crisp black color  nice fabric  great neck. it's also the kind of dress that must fit well to look good. i had to return mine.,2021-04-23T00:33:35Z
2572,15755,-1,0,"[0, 133, 205, 35, 5, 3369, 28941, 32, 11962, 142, 3369, 28941, 32, 460, 11962, 4, 1437, 1437, 1437, 1437, 122, 5, 1099, 35, 5, 1468, 16, 42824, 4, 24, 2653, 14324, 190, 77, 24, 18, 45, 734, 24, 18, 192, 149, 8, 35237, 6158, 734, 24, 18, 12272, 219, 8, 45218, 352, 734, 8, 600, 5, 847, 9, 5, 3588, 74, 28, 2051, 1437, 5, 10199, 16, 98, 34478, 14, 5, 239, 12, 5481, 23385, 1326, 55, 101, 10, 7886, 4, 1437, 1437, 1437, 1437, 939, 770, 7, 101, 42, 1437, 53, 6489, 823, 1878, 1932, 13, 10, 192, 149, 2125, 9, 11522, 10199, 19, 10, 1323, 868, 847, 21, 2007, 45, 9796, 4, 939, 1835, 24, 25, 1769, 25, 939, 3544, 740, 2, 1, 1, 1]",The good: the sloths are cute because sloths are always cute.     now the bad: the material is wretched. it feels damp even when it's not... it's see through and unlined... it's scratchy and wrinkly... and though the cut of the dress would be fine  the fabric is so limp that the high-low hem looks more like a tail.     i wanted to like this  but charging nearly 200 dollars for a see through piece of awful fabric with a passable cut was simple not acceptable. i returned it as fast as i possibly c,2021-04-23T00:33:35Z
2573,14892,1,2,"[0, 100, 95, 300, 42, 299, 11, 1400, 452, 4, 70, 5, 8089, 58, 22, 700, 27694, 22, 1437, 1256, 9881, 8089, 4, 5, 299, 16, 2778, 3793, 8, 939, 74, 224, 1528, 7, 1836, 4, 657, 5, 2342, 12158, 21764, 14, 492, 2579, 27360, 1254, 4, 1437, 939, 1034, 24, 630, 75, 17652, 11, 5, 10397, 8, 15033, 157, 328, 67, 1437, 939, 303, 14, 5, 14327, 3195, 2551, 7, 422, 2829, 2735, 87, 5, 643, 116, 761, 9, 8372, 1437, 53, 939, 802, 966, 19280, 35, 43, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","I just got this top in store today. all the colors were ""heathered ""  pretty casual colors. the top is extremely soft and i would say true to size. love the flutter sleeves that give nice feminine details.  i hope it doesn't shrink in the wash and wears well! also  i found that the purple color seemed to run slightly smaller than the others? kind of odd  but i thought worth mentioning:)",2021-04-23T00:33:35Z
2574,14499,0,1,"[0, 100, 21, 98, 2283, 7, 1747, 465, 10, 173, 3901, 8708, 16259, 14, 939, 5328, 106, 59, 155, 498, 11, 5, 78, 186, 4, 35088, 7, 224, 51, 956, 7, 28, 15158, 1437, 8, 939, 1432, 5, 575, 9223, 30, 14784, 11, 2569, 514, 8, 11963, 3269, 7, 3841, 4, 71, 95, 10, 881, 10397, 11, 2569, 514, 1437, 5, 9304, 21155, 7, 5, 477, 14, 51, 1415, 101, 51, 58, 130, 107, 793, 4, 98, 5074, 1437, 32593, 6215, 362, 106, 124, 396, 10, 936, 4, 28, 2449, 1437, 209, 189, 240, 7, 28, 3841, 17317, 61, 16, 10, 319, 9, 1049, 3869, 102, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I was so excited to finally find a work appropriate contemporary pant that i wore them about 3 times in the first week. needless to say they needed to be washed  and i followed the care instructions by washing in cold water and laying flat to dry. after just a single wash in cold water  the pants faded to the point that they looked like they were three years old. so sad  luckily retailer took them back without a problem. be warned  these may need to be dry cleaned which is a lot of maintena,2021-04-23T00:33:35Z
2575,3105,1,2,"[0, 100, 794, 42, 804, 1437, 8, 6640, 24, 53, 172, 1381, 24, 15, 11, 10, 1400, 10, 367, 688, 423, 1437, 8, 5, 3493, 3127, 109, 45, 109, 42, 15538, 9, 10, 3588, 2427, 4, 5, 2564, 16, 3041, 219, 53, 326, 1872, 25, 5, 13178, 14187, 12213, 10698, 2789, 7, 5, 809, 4, 24, 18, 41, 5784, 3473, 8, 1365, 2125, 7, 3568, 4, 5, 78, 183, 939, 5328, 42, 939, 829, 98, 171, 33391, 328, 5, 8089, 32, 11577, 8, 24, 18, 269, 95, 10, 2216, 2125, 19, 2721, 14901, 31, 5, 26370, 5326, 219, 15, 5, 299, 9, 5, 3588, 7, 5, 35036, 15, 5, 3405, 15, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I saw this online  and liked it but then tried it on in a store a few weeks later  and the pictures truly do not do this gem of a dress justice. the fit is flowy but tts as the cotton lining underneath fits closer to the body. it's an incredibly comfortable and easy piece to wear. the first day i wore this i received so many compliments! the colors are vibrant and it's really just a unique piece with beautiful detailing from the embroidery on the top of the dress to the beads on the ties on the,2021-04-23T00:33:35Z
2576,6670,1,2,"[0, 100, 3668, 657, 42, 27115, 636, 8, 21, 35554, 3911, 77, 24, 2035, 11, 5, 7107, 4, 939, 802, 24, 1415, 269, 11962, 11, 5, 1345, 259, 1437, 53, 24, 18, 190, 357, 11, 621, 8, 16, 2778, 34203, 15, 4, 98, 1372, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I absolutely love this tunic and was pleasantly surprised when it arrived in the mail. i thought it looked really cute in the photo here  but it's even better in person and is extremely flattering on. so happy.,2021-04-23T00:33:35Z
2577,15902,0,1,"[0, 19065, 3195, 8, 1318, 53, 182, 2233, 219, 4, 190, 19, 5, 2451, 20951, 89, 16, 117, 3989, 164, 15, 259, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Great color and quality but very boxy. even with the drawstring there is no shape going on here.,2021-04-23T00:33:35Z
2578,121,0,1,"[0, 2847, 1437, 5779, 14, 117, 147, 11, 5, 11361, 222, 24, 4521, 42, 3235, 16, 28410, 7085, 811, 11, 1836, 12846, 939, 2740, 5, 158, 36, 118, 437, 2333, 41, 290, 53, 14, 21, 1088, 66, 43, 8, 5, 3235, 8842, 8, 630, 75, 190, 20018, 81, 127, 28097, 4, 480, 5, 6929, 2563, 161, 158, 28410, 7085, 811, 201, 231, 328, 1437, 8731, 5357, 14, 939, 33, 7, 671, 42, 3235, 142, 9, 42, 39328, 696, 4, 1437, 5, 3235, 1326, 7, 28, 157, 156, 8, 5, 1521, 16, 15652, 9, 24, 129, 13, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",So  disappointed that no where in the limiting did it mention this suit is australian in size!! i ordered the 10 (i'm usually an 8 but that was sold out) and the suit arrives and doesn't even fir over my hips. -- the label clearly says 10 australian us 6!  gutted that i have to return this suit because of this sizing issue.  the suit looks to be well made and the design is adorable of it only for.,2021-04-23T00:33:35Z
2579,14246,-1,0,"[0, 713, 299, 16, 98, 9869, 1437, 53, 1237, 98, 139, 380, 4, 939, 2740, 24, 804, 8, 21, 98, 3911, 77, 939, 1381, 24, 15, 23, 184, 4, 939, 437, 6329, 10, 1836, 501, 1437, 8, 939, 21, 13541, 7358, 11, 42, 299, 4, 2818, 7, 2081, 13, 10, 4716, 1459, 5278, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",This top is so lovely  but runs soo big. i ordered it online and was so surprised when i tried it on at home. i'm normally a size 14  and i was positively swimming in this top. hoping to exchange for a petite sm.,2021-04-23T00:33:35Z
2580,18789,-1,0,"[0, 100, 657, 5, 356, 9, 42, 23204, 1437, 53, 95, 2162, 8, 342, 15, 23, 184, 8, 5324, 132, 3723, 102, 23855, 6538, 11, 10199, 1437, 583, 3124, 6538, 1437, 53, 45, 15, 39336, 4, 45, 686, 114, 939, 2162, 42, 169, 8, 222, 45, 3120, 50, 114, 10199, 16, 95, 5784, 15651, 4, 40, 860, 7, 5989, 53, 2850, 1070, 42, 40, 45, 946, 62, 734, 356, 24, 81, 7015, 137, 47, 907, 1437, 51, 761, 9, 356, 101, 38727, 6538, 734, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I love the look of this sweater  but just bought and put on at home and noticed 2 pea sized holes in fabric  near arm holes  but not on seams. not sure if i bought this way and did not notice or if fabric is just incredibly delicate. will try to repair but scated this will not hold up... look it over carefully before you buy  they kind of look like moth holes...,2021-04-23T00:33:35Z
2581,18219,0,1,"[0, 100, 21, 4804, 42, 7, 28, 1181, 4, 1085, 1593, 19, 24, 1437, 939, 40, 28, 3357, 24, 142, 24, 21, 10, 410, 765, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I was expecting this to be longer. nothing wrong with it  i will be returning it because it was a little short.,2021-04-23T00:33:35Z
2582,11323,-1,0,"[0, 100, 7249, 127, 6097, 1836, 36, 398, 43, 8, 303, 24, 2564, 41783, 11, 5, 11044, 4, 5, 10199, 34, 2710, 9, 4140, 1437, 98, 5, 41783, 1825, 21, 2051, 1437, 941, 142, 24, 2425, 89, 21, 117, 36298, 552, 5, 5397, 1902, 11, 5, 760, 4, 24, 18, 614, 8267, 1437, 53, 939, 399, 75, 619, 1605, 4924, 4, 939, 1249, 62, 45, 2159, 24, 142, 939, 218, 75, 206, 24, 2564, 127, 809, 235, 4, 5, 4472, 227, 5, 299, 9, 5, 4793, 8, 5, 2576, 9, 5, 3124, 4683, 21, 350, 251, 13, 162, 111, 10, 1233, 4745, 9, 127, 11689, 21, 4924, 23, 5, 2576, 9, 5, 3124, 4683, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I grabbed my typical size (8) and found it fit snug in the bust. the fabric has plenty of stretch  so the snugness was fine  especially because it meant there was no gaping along the neckline in the front. it's lowcut  but i didn't feel particularly exposed. i ended up not buying it because i don't think it fit my body right. the distance between the top of the shoulder and the bottom of the arm hole was too long for me - a significant portion of my bra was exposed at the bottom of the arm hole,2021-04-23T00:33:35Z
2583,5809,-1,0,"[0, 713, 3588, 1415, 372, 15, 5, 1368, 8395, 1437, 53, 683, 15, 1437, 24, 222, 3668, 1085, 13, 162, 4, 1437, 1437, 1437, 13504, 16, 65, 9, 127, 144, 34203, 8089, 1437, 53, 5, 13504, 11, 5, 3588, 222, 45, 146, 62, 13, 5, 1423, 19873, 200, 3195, 14, 21, 98, 38596, 24, 95, 9180, 162, 9, 10667, 4, 14, 200, 3195, 156, 162, 356, 12402, 873, 4, 1437, 1437, 1437, 939, 524, 195, 108, 398, 113, 19, 10, 251, 28762, 8, 3568, 10, 1836, 316, 11, 326, 1872, 13657, 8, 14442, 1437, 53, 5, 13977, 15, 42, 3588, 478, 23, 41, 9800, 1514, 227, 30, 13977, 8, 21443, 4, 939, 269, 956, 5, 13977, 7, 28, 1882, 617, 4, 50, 723, 2, 1, 1, 1, 1]","This dress looked great on the hanger  but once on  it did absolutely nothing for me.    navy is one of my most flattering colors  but the navy in the dress did not make up for the yucky second color that was so blah it just reminded me of dirt. that second color made me look drab.    i am 5'8"" with a long torso and wear a size 12 in tts tops and dresses  but the waist on this dress hit at an uncomfortable spot between by waist and ribs. i really needed the waist to be dropped further. or higher",2021-04-23T00:33:35Z
2584,11358,1,2,"[0, 100, 657, 42, 251, 29716, 16576, 328, 24, 16, 372, 13, 143, 9, 5, 12924, 2516, 328, 24, 34, 10, 9869, 5568, 10, 12, 1902, 356, 77, 47, 33, 24, 15, 4, 5, 29716, 16, 10, 1109, 2408, 53, 34, 10, 2579, 619, 7, 24, 4, 1528, 7, 1836, 4, 939, 657, 5, 5933, 7, 1763, 19, 6764, 10317, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I love this long knit skirt! it is great for any of the cooler seasons! it has a lovely somewhat a-line look when you have it on. the knit is a light weight but has a nice feel to it. true to size. i love the length to pair with tall boots!,2021-04-23T00:33:35Z
2585,14520,1,2,"[0, 100, 2740, 804, 8, 300, 24, 184, 1381, 24, 15, 8, 2638, 24, 4, 24, 16, 350, 11962, 939, 563, 7, 3568, 24, 19, 4520, 20585, 7494, 8, 5582, 1153, 1275, 1437, 5718, 1437, 50, 6907, 2704, 939, 2162, 10, 8385, 2348, 16007, 7, 859, 276, 3195, 6353, 8, 909, 8, 10, 3089, 14609, 64, 75, 2067, 7, 3568, 24, 4, 939, 657, 5, 754, 14, 939, 64, 3568, 24, 2428, 1437, 1035, 1437, 1136, 25, 157, 2608, 19, 127, 3089, 14609, 4, 939, 437, 2396, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I ordered online and got it home tried it on and loved it. it is too cute i plan to wear it with bright colored belt and shoes probably red  yellow  or pink plus i bought a polka dot tote same color cream and black and a blazer can't wait to wear it. i love the fact that i can wear it spring  summer  fall as well winter with my blazer. i'm keeping it.,2021-04-23T00:33:35Z
2586,6365,-1,0,"[0, 29287, 16170, 5780, 1437, 959, 25, 5, 986, 37102, 2801, 24, 16, 182, 11708, 1437, 203, 79, 7160, 87, 5, 1152, 738, 924, 4, 939, 21, 4804, 7, 28, 441, 7, 3568, 10, 16109, 11689, 223, 42, 396, 10, 740, 5602, 1437, 959, 127, 16109, 11689, 21, 2198, 7097, 4, 1437, 5, 299, 67, 1249, 23, 5, 1692, 9, 5, 43805, 9, 127, 10844, 1437, 98, 203, 10941, 87, 5, 27115, 636, 5933, 2343, 1437, 8, 5, 2576, 457, 9, 5, 21764, 14930, 196, 66, 203, 55, 28840, 11, 621, 36, 627, 299, 457, 9, 5, 21764, 32, 11875, 1437, 8, 5, 2576, 457, 32, 4600, 19780, 322, 1437, 81, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Beautiful print  however as the previous reviewer mentioned it is very sheer  much sheerer than the product shot shows. i was expecting to be able to wear a nude bra under this without a cami  however my nude bra was completely visible.  the top also ended at the middle of the zipper of my jeans  so much shorter than the tunic length shown  and the bottom half of the sleeves ballooned out much more noticeably in person (the top half of the sleeves are slim  and the bottom half are looser).  over,2021-04-23T00:33:35Z
2587,8906,0,1,"[0, 100, 770, 7, 657, 42, 299, 4, 24, 21, 1307, 8, 939, 399, 75, 101, 5, 1468, 4, 24, 1299, 101, 24, 197, 33, 57, 203, 540, 3214, 87, 24, 21, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I wanted to love this top. it was huge and i didn't like the material. it felt like it should have been much less expensive than it was.,2021-04-23T00:33:35Z
